localID;extractionDate;globalRating;positionOnRanking;sitesOnRanking;totalReviews;userName;userLocation;userContributions;tripType;reviewWritten;reviewVisited;reviewRating;reviewLanguage;reviewFullText
MAG047;2021-08-21 13:13:31.284;5.0;1;71;13342;bathtravel123@bathtravel123;Bath, ME;333;Couples;2019-03-17;2018-11-01;5;en;Quinta da Regaleir is another World Heritage site in SIntra, located in the old quarter.  The luxurious gardens were a joy to walk through, and a bit of magic as you glance down into the groto.  Parking can be limited, but don't let this keep you away from a visit to these enigmatic structures.
MAG047;2021-08-21 13:14:01.395;5.0;1;71;13342;Clark R.@Clarktown_USA;Seattle, WA;39;Solo;2019-01-12;2018-11-01;5;en;I don't have any context for what I saw that day, in terms of sheer beauty & mystery & the diligent work of a lifetime, creating spaces & landscapes that seem more like realms of the soul than physical places. You just kind of walk around in a trance, trying to take it all in. The hilarious part is, for all the esoterica on hand, they still decided to include a tennis court. Hahaha? I can recommend the cute little cafe, too, but mostly I'm just showing off my photos. :-] CR
MAG047;2021-08-21 13:14:01.558;5.0;1;71;13342;YayaShare@YayaShare;Concord, CA;983;Couples;2019-01-09;2018-11-01;5;en;This Quinta da Regaleira is architecturally beautiful. But the grounds are absolutely fantastic. You could walk around for hours and not see everything. There are lots of sculptures and plazas. The caves and grottoes are great. This has to be one of the highlights of any trip to Sintra.
MAG032;2021-08-21 10:26:07.989;4.5;2;71;18392;Olympia B@Olympia_Ba;Crete, Greece;321;;2019-10-20;2018-11-01;4;en;The palace and gardens is nice, well preserved and clean. It was really nice visiting and I wouldn't want to miss it if it was my first time in Sintra but truth be told I would not go back. We went in November which is not exactly high season but the place was packed. We waited more than one hour to get through the entrance (I won't even comment how difficult it was to park the car) and then when we went in and climbed all the way up to the castle it was too crowded.
MAG032;2021-08-21 10:26:38.165;4.5;2;71;18392;Bruno Lima Pinto@BrunoLimaPinto;Parede, Portugal;138;Couples;2019-10-06;2018-11-01;5;en;This is one of the most beautiful places in Lisbon/Sintra. The gardens are a nice place to visit with some beautiful views over the surrounding landscapes. The palace is quite different from most palaces I had visited before, and being on the top of the mountan it gives the feeling you can see averything from Sintra to Lisbon and the Tagus and the Setubal's peninsula.
MAG032;2021-08-21 10:30:19.721;4.5;2;71;18392;Cecilia See@cclia_see;Singapore, Singapore;147;Friends;2019-06-02;2018-11-01;4;en;I've went there in the early morning, however to my surprise, it's already packed with lots of tourists, students and locals.  Honestly speaking, the Pena Palace looks most beautiful when you look at it from a distant away.  Otherwise, you will be able to see how rundown and washed out the colours of the buildings are.  
MAG032;2021-08-21 10:31:39.910;4.5;2;71;18392;Halcatra@halcatra;Edinburgh, UK;483;Couples;2019-04-17;2018-11-01;5;en;It is very impressive site, the palace looks amazing both from inside and outside. It was quite crowded, even in November, so I do not even want to think how crowded it would be in summer. November crowd was still acceptable. We really enjoyed our visit. 
MAG032;2021-08-21 10:32:17.905;4.5;2;71;18392;zubenel57@zubenel57;Dundee, UK;947;Couples;2019-03-21;2018-11-01;5;en;The Palace of Pena is situated within a National Park about 0.7 miles south of Sintra railway station and can be reached via a hop-on hop-off no.434 bus for about 7 Euros per adult. The entrance fee is 14 euros per adult, 12.60 euros with a Lisboa card.    This Palace was built in the 19th century by King Ferdinand II as an extension to an existing 16th century monastery and surrounded by a 19th century external wall and battlements on a hill top of 528 m (1732 ft) and was used as a summer Palace.   We walked up to the Palace, there is a shuttle bus that will take visitors up the hill for a charge of 3.5 Euros. My first impression of the exterior of the Palace, with the pink (monastery) and yellow (Palace) walls with the surrounding faux battlements and drawbridge, was being a bit garish and Disneyland-like but it did brighten up the surrounding area plus a King can build what he wants. We spent about a half an hour touring the walls and battlements getting terrific pictures from the scenic views.   Inside the Palace we found what you would expect of a Royal Palace with ornate furniture, paintings, silverware, antiques, bedrooms, halls and a huge kitchen. I especially liked the dining room which had a balcony with scenic views.   This Palace was well worth the visit and very enjoyable.
MAG032;2021-08-21 10:33:01.386;4.5;2;71;18392;rubinaak@rubinaak;Sheffield, UK;44;Couples;2019-02-02;2018-11-01;4;en;Husband and I visited Lisbon for a few days and took the time to visit Sintra. The palace was a beautiful refreshing building, with its colourful yellows, blues and pinks. The views are amazing from the top as the palace is situated on a mountain. The surrounding park is lush with nature. The courtyard inside the castle is filled with classic Portugal tiles and it was fascinating to see how the royals lived with their grand rooms. It was a lovely experience and we managed to spend pretty much all day here.  
MAG032;2021-08-21 10:33:19.513;4.5;2;71;18392;YayaShare@YayaShare;Concord, CA;983;Couples;2019-01-09;2018-11-01;5;en;The Park and National Palace of Pena is a bit strange because it feels like someone cobbled together parts of various Disney castles. There is a variety of architecture that you see and experience. The bus takes you up to the bottom of the palace but then it is an uphill walk. You can explore the outside, but once inside you just follow the person in front of you and snake through various very ornate rooms. It can be very crowded but it is worth the trip.
MAG032;2021-08-21 10:33:25.138;4.5;2;71;18392;Susanabbru@Susanabbru;Hollywood, FL;462;;2019-01-05;2018-11-01;5;en;Very cool castle. Long lines to come in and then even longer lines inside. Would have loved to see it with less crowds but still loved it
MAG032;2021-08-21 10:33:30.950;4.5;2;71;18392;Chiara M@ChiaraM2912;Dublin, Ireland;186;Friends;2019-01-04;2018-11-01;5;en;This castle is a must ! If you are traveling to Lisbon is a place not to miss!Architecture, view and colors are amazing.There is a lot of people on the queue , better to book thicket in advance.Busses are running from city center with no fixed schedule, one every 10/15 minutes , bus stop just outside the castle.
MAG021;2021-08-20 15:46:38.565;4.5;1;355;24454;SM-Travellers@SM-Travellers;Buenos Aires, Argentina;866;;2019-09-17;2018-11-01;5;en;This World Heritage Site, is a two level bridge that serves the upper level of the city and the lower one that connects Cais da Riberira (a very nice area with restaurants and perfect for a walk) with the other bank, Vila Nova da Gaia also nice for a stroll.Views from the bridge are really good. 
MAG021;2021-08-20 15:48:18.524;4.5;1;355;24454;justinc0719@justinc0719;Amsterdam, The Netherlands;12;Couples;2019-07-08;2018-11-01;5;en;Went for a walk after lunch in Porto. Amazing view! We were lucky to catch the sunset. The old buildings, river reflecting the sun, all perfect. I loved the hole atmosphere of the area.
MAG021;2021-08-20 15:50:25.313;4.5;1;355;24454;Mack Jasters@Herbal_Thought;Bristol, UK;59;Couples;2019-04-16;2018-11-01;5;en;First experience exploring Porto was to head over the high-road and gaze up and down the river below. The next experience was taking the low-road while it was blowing a gale, funniest moment of our trip. Would recommend a boat tour up and down the river. 
MAG021;2021-08-20 15:51:30.615;4.5;1;355;24454;1234texas@1234texas;Seabrook, TX;2115;Friends;2019-01-22;2018-11-01;4;en;"The Douro River is one beautiful river that is filled with history, beautiful scenery, engineering marvels (construction challenges, bridges, locks, train tracks), restaurants, and many wineries (with ports being the primary product), attractive little towns.  Most of the European rivers we have been on are very attractive, but this one seems to stand our because there are so few modern ""eyesires"" along the way--think the Amsterdam entrance to the Rhine River for about 50 miles.  There is a very nice railroad line that is on the shore of the river that is well worth the train trip as well.  In lieu of a river cruise, the train is an excellent option that will not take the 7 or so days of a cruise.  There are hotels in the small towns if you want to stay longer--and this is done by many people as a cruise alternative to allow you to have more time in towns of interest.  This is the first bridge you will see if you do a river cruise--and I highly recommend that you do!  The cruise ships dock in a historic area just to the west of the bridge--right under ANOTHER ferris wheel (hey seem to be popping up everywhere).  The view of the bridge is very nice from the ship--unobstructed and a great photo opportunity.  The iron bridge is pure Victorian in both design and construction.  It is a great sight and is a nice one to walk across.  The views are really good from the bridge.  As part of our cruise package we did get to cross it in order to get into Porto--which is a very nice historic city--largest in Portugal.   The number of bridges that cross the Douro is incredible.  They are all very different and all well designed.  They add a lot of interest as you cruise."
MAG014;2021-08-20 14:24:50.255;4.5;3;726;30707;Mark_of_Virginia@Mark_of_Virginia;Loudoun County, VA;85;;2019-10-10;2018-11-01;4;en;The architecture and the history is amazing at this place. The whole family enjoyed walking around and see the many intrecut carvings and great architecture. The lines and the many guided tours really got in our way as they pushed through like large schools of fish. I do recommend but use something like Google Maps to see what are peak and low times so you can enjoy without as many visitors.
